RefLink,CarName,Price,Depreciation,Mileage,Road Tax,Dereg Value,COE,Engine Cap,Curb Weight,Type of Vehicle,Reg Date,Transmission,OMV,ARF,Power,No of Owners
https://www.sgcarmart.com/used_cars/info.php?ID=1076955&DL=4123,Suzuki Swift 1.2A XG (COE till 12/2023),"$17,000","$9,730 /yr","83,000 km (6.3k /yr)",$748 /yr,"$4,819 as of today (change)","$13,786","1,242 cc","1,000 kg",Hatchback,"23-Dec-2008
(1yr 8mths 28days COE left)",Auto,"$12,475","$12,475",66.0 kW (88 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1075181&DL=1000,Mercedes-Benz CLA-Class CLA180 AMG Line Premium Plus,"$186,000","$19,390 /yr
View models with similar depre","27,000 km (19.2k /yr)",$586 /yr,"$61,318 as of today (change)","$37,766","1,332 cc","1,410 kg",Luxury Sedan,"28-Oct-2020
(8yrs 7mths 3days COE left)",Auto,"$33,180","$38,452",96.0 kW (128 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1075374&DL=1005,Mazda 6 2.0A (OPC),"$34,200","$11,480 /yr
View models with similar depre","78,000 km (10.5k /yr)",$710 /yr,"$24,333 as of today (change)","$73,010","1,998 cc","1,438 kg",Luxury Sedan,"21-Oct-2014
(2yrs 6mths 26days COE left)",Auto,"$19,184","$9,184",114.0 kW (152 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1082502&DL=1000,Subaru Forester 2.0i-L Sunroof,"$59,500","$11,670 /yr
View models with similar depre",N.A.,"$1,208 /yr","$36,860 as of today (change)","$57,903","1,995 cc","1,566 kg",SUV,"19-Aug-2016
(4yrs 4mths 25days COE left)",Auto,"$16,215","$16,215",110.0 kW (147 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1075562&DL=2690,MINI One 1.6A,"$29,800","$14,580 /yr
View models with similar depre","79,196 km (9.3k /yr)",$742 /yr,"$20,531 as of today (change)","$75,556","1,598 cc","1,100 kg",Hatchback,"03-Sep-2013
(1yr 5mths 9days COE left)",Auto,"$21,782","$17,495",72.0 kW (96 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1081860&DL=3359,Toyota Vellfire 2.5A Sunroof,"$100,800","$20,430 /yr
View models with similar depre","110,088 km (17.1k /yr)","$1,792 /yr","$58,339 as of today (change)","$62,140","2,494 cc","2,065 kg",MPV,"19-Oct-2015
(3yrs 6mths 24days COE left)",Auto,"$45,427","$55,598",134.0 kW (179 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1058655&DL=4064,BMW 3 Series 318i,"$118,000","$14,730 /yr
View models with similar depre","59,000 km (17.8k /yr)",$684 /yr,"$50,613 as of today (change)","$32,000","1,499 cc","1,425 kg",Luxury Sedan,"30-Nov-2018
(6yrs 8mths 5days COE left)",Auto,"$33,544","$38,962",100.0 kW (134 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1079459&DL=4149,Subaru XV 1.6A,"$46,000","$12,570 /yr
View models with similar depre","52,500 km (7.7k /yr)",$744 /yr,"$29,880 as of today (change)","$68,589","1,600 cc","1,480 kg",SUV,"19-May-2015
(3yrs 1mth 24days COE left)",Auto,"$17,694","$12,694",84.0 kW (112 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1076233&DL=1242,Volkswagen Golf GTI 5DR Sunroof (COE till 02/2032),"$123,800","$12,450 /yr",N.A.,"$1,194 /yr","$80,119 as of today (change)","$80,583","1,984 cc","1,339 kg",Sports Car,"13-Mar-2012
(9yrs 11mths 5days COE left)",Auto,"$34,799","$34,799",155.0 kW (207 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1059185&DL=1091,Toyota C-HR 1.2A Turbo Active,"$86,800","$11,620 /yr
View models with similar depre","72,000 km (19.3k /yr)",$508 /yr,"$42,311 as of today (change)","$34,110","1,197 cc","1,385 kg",SUV,"29-Jun-2018
(6yrs 3mths 4days COE left)",Auto,"$25,647","$27,906",85.0 kW (113 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1081802&DL=2578,Mercedes-Benz C-Class C180,"$38,800","$14,770 /yr
View models with similar depre","183,000 km (22.1k /yr)",$740 /yr,"$27,042 as of today (change)","$72,609","1,595 cc","1,485 kg",Luxury Sedan,"20-Dec-2013
(1yr 8mths 25days COE left)",Auto,"$31,571","$26,200",115.0 kW (154 bhp),5
https://www.sgcarmart.com/used_cars/info.php?ID=1047965&DL=2690,Hyundai Avante 1.6A (COE till 03/2025),"$23,800","$7,890 /yr","136,666 km (11.4k /yr)",$886 /yr,"$10,017 as of today (change)","$16,604","1,591 cc","1,264 kg",Mid-Sized Sedan,"30-Mar-2010
(3yrs 5days COE left)",Auto,"$11,479","$11,479",89.7 kW (120 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1077588&DL=2091,Toyota Rush 1.5A X (COE till 07/2024),"$21,800","$9,260 /yr",N.A.,$887 /yr,"$7,181 as of today (change)","$15,256","1,495 cc","1,160 kg",SUV,"31-Jul-2009
(2yrs 4mths 6days COE left)",Auto,"$18,223","$18,223",80.0 kW (107 bhp),6
https://www.sgcarmart.com/used_cars/info.php?ID=1074492&DL=3414,Audi A4 2.0A TFSI Quattro S-tronic (COE till 07/2030),"$93,800","$11,220 /yr",N.A.,"$1,433 /yr","$28,059 as of today (change)","$33,568","1,984 cc","1,565 kg",Luxury Sedan,"16-Feb-2011
(8yrs 4mths 7days COE left)",Auto,"$42,664","$42,664",155.0 kW (207 bhp),6
https://www.sgcarmart.com/used_cars/info.php?ID=1082835&DL=1000,Mercedes-Benz GLA-Class GLA180 Urban Edition,"$115,000","$17,850 /yr
View models with similar depre","31,500 km (7.4k /yr)",$740 /yr,"$43,915 as of today (change)","$42,902","1,595 cc","1,435 kg",SUV,"11-Dec-2017
(5yrs 8mths 16days COE left)",Auto,"$27,747","$25,846",90.0 kW (120 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=968972&DL=3725,Bentley Continental GT 6.0A Speed,"$328,000","$47,100 /yr
View models with similar depre","47,000 km (7k /yr)","$7,074 /yr","$250,881 as of today (change)","$78,001","5,998 cc","2,320 kg",Sports Car,"29-Jun-2015
(3yrs 3mths 4days COE left)",Auto,"$209,078","$348,341",460.0 kW (616 bhp),5
https://www.sgcarmart.com/used_cars/info.php?ID=1083075&DL=2178,MINI Cooper S Clubman 2.0A,"$208,800","$19,690 /yr
View models with similar depre","6,700 km","$1,210 /yr","$89,598 as of today (change)","$56,100","1,998 cc","1,415 kg",Sports Car,"28-Jul-2021
(9yrs 4mths 3days COE left)",Auto,"$41,101","$49,542",131.0 kW (175 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1078115&DL=4108,Ssangyong Tivoli XLV 1.6A,"$70,800","$11,340 /yr
View models with similar depre","54,000 km (11.8k /yr)",$742 /yr,"$36,982 as of today (change)","$42,801","1,597 cc","1,420 kg",SUV,"30-Aug-2017
(5yrs 5mths 5days COE left)",Auto,"$18,290","$18,290",94.1 kW (126 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1078342&DL=3160,Mercedes-Benz E-Class E200 CGI (COE till 04/2031),"$130,000","$14,320 /yr","11,000 km (1k /yr)","$1,071 /yr","$42,960 as of today (change)","$47,316","1,796 cc","1,615 kg",Luxury Sedan,"21-Apr-2011
(9yrs 27days COE left)",Auto,"$42,150","$42,150",135.0 kW (181 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1065278&DL=3091,Volkswagen Golf 1.4A TSI R-Line Sunroof,"$78,800","$14,740 /yr
View models with similar depre","64,241 km (12.3k /yr)",$624 /yr,"$36,308 as of today (change)","$51,109","1,395 cc","1,288 kg",Hatchback,"29-Dec-2016
(4yrs 9mths 4days COE left)",Auto,"$25,045","$17,063",110.0 kW (147 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1012341&DL=2410,Mercedes-Benz GLE-Class GLE450 Coupe AMG 4MATIC,"$187,800","$32,500 /yr
View models with similar depre","95,000 km (15.4k /yr)","$2,382 /yr","$104,609 as of today (change)","$60,001","2,996 cc","2,220 kg",SUV,"28-Jan-2016
(3yrs 10mths 3days COE left)",Auto,"$85,224","$125,404",270.0 kW (362 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1069396&DL=2178,Volvo XC60 T5 Momentum,"$160,800","$20,100 /yr
View models with similar depre","67,000 km (21.3k /yr)","$1,176 /yr","$57,343 as of today (change)","$33,689","1,969 cc","1,899 kg",SUV,"01-Feb-2019
(6yrs 10mths 7days COE left)",Auto,"$38,330","$45,662",187.0 kW (250 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1076073&DL=3418,Toyota Camry 2.0A (COE till 08/2029),"$59,888","$8,060 /yr","150,000 km (11.9k /yr)","$1,573 /yr","$29,662 as of today (change)","$39,936","1,998 cc","1,530 kg",Luxury Sedan,"26-Aug-2009
(7yrs 5mths 1day COE left)",Auto,"$27,271","$27,271",108.0 kW (144 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1078444&DL=2549,Toyota Corolla Altis 1.6A,"$71,000","$11,980 /yr
View models with similar depre","81,100 km (16.5k /yr)",$742 /yr,"$41,343 as of today (change)","$51,765","1,598 cc","1,215 kg",Mid-Sized Sedan,"26-Apr-2017
(5yrs 1mth 1day COE left)",Auto,"$19,990","$19,990",90.0 kW (120 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1080224&DL=1000,Ferrari 488 GTB,"$780,000","$135,620 /yr
View models with similar depre","30,000 km (4.9k /yr)","$3,796 /yr","$344,440 as of today (change)","$60,001","3,902 cc","1,515 kg",Sports Car,"27-Feb-2016
(3yrs 11mths 2days COE left)",Auto,"$289,787","$493,617",493.0 kW (661 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1034812&DL=3175,Maserati GranTurismo 4.2A (COE till 11/2031),"$198,000","$20,420 /yr","66,000 km (6.4k /yr)","$4,765 /yr","$64,350 as of today (change)","$66,387","4,244 cc","1,880 kg",Sports Car,"12-Dec-2011
(9yrs 8mths 6days COE left)",Auto,"$101,787","$101,787",298.0 kW (399 bhp),5
https://www.sgcarmart.com/used_cars/info.php?ID=1080409&DL=3414,Audi A3 Sedan 1.0A TFSI S-tronic,"$71,800","$13,330 /yr
View models with similar depre","129,800 km (24.8k /yr)",$392 /yr,"$34,357 as of today (change)","$50,010",999 cc,"1,280 kg",Luxury Sedan,"30-Dec-2016
(4yrs 9mths 5days COE left)",Auto,"$24,589","$16,425",85.0 kW (113 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1076156&DL=3048,Suzuki APV 1.6A (COE till 03/2028),"$52,800","$8,760 /yr","92,000 km (6.6k /yr)","$1,033 /yr","$23,661 as of today (change)","$39,274","1,590 cc","1,330 kg",MPV,"04-Apr-2008
(6yrs 7days COE left)",Auto,"$12,541","$9,892",68.0 kW (91 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1080603&DL=3597,Mitsubishi Attrage 1.2A,"$45,388","$8,810 /yr
View models with similar depre","103,886 km (20.2k /yr)",$506 /yr,"$27,878 as of today (change)","$50,101","1,193 cc",940 kg,Mid-Sized Sedan,"03-Feb-2017
(4yrs 10mths 9days COE left)",Auto,"$13,746","$5,000",57.0 kW (76 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1080026&DL=1000,BMW 3 Series 320i (COE till 09/2028),"$68,800","$10,630 /yr","145,856 km (10.8k /yr)","$1,691 /yr","$21,599 as of today (change)","$33,377","1,995 cc","1,390 kg",Luxury Sedan,"11-Sep-2008
(6yrs 5mths 17days COE left)",Auto,"$37,842","$37,842",115.0 kW (154 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1078465&DL=1091,Honda Vezel 1.5A X,"$87,800","$11,040 /yr
View models with similar depre","58,000 km (21.3k /yr)",$682 /yr,"$32,325 as of today (change)","$29,159","1,496 cc","1,190 kg",SUV,"05-Jul-2019
(7yrs 3mths 10days COE left)",Auto,"$23,412","$14,777",96.0 kW (128 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1078202&DL=2852,Toyota Picnic 2.0A (COE till 09/2024),"$26,900","$10,770 /yr","165,689 km (13.2k /yr)","$1,573 /yr","$9,480 as of today (change)","$18,971","1,998 cc","1,540 kg",MPV,"22-Sep-2009
(2yrs 5mths 28days COE left)",Auto,"$24,216","$24,216",110.0 kW (147 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1048458&DL=1000,Mercedes-Benz GLC-Class GLC250 Coupe AMG Line 4MATIC Night Edition,"$183,800","$25,210 /yr
View models with similar depre","58,000 km (15.1k /yr)","$1,202 /yr","$65,714 as of today (change)","$37,989","1,991 cc","1,785 kg",SUV,"24-May-2018
(6yrs 1mth 29days COE left)",Auto,"$45,976","$56,367",155.0 kW (207 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1079970&DL=3987,Mazda 6 2.0A Executive,"$70,800","$12,730 /yr
View models with similar depre","106,000 km (19.9k /yr)","$1,210 /yr","$41,941 as of today (change)","$56,340","1,998 cc","1,472 kg",Luxury Sedan,"30-Nov-2016
(4yrs 8mths 5days COE left)",Auto,"$21,624","$22,274",121.0 kW (162 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1082742&DL=3597,Honda Jazz 1.5A,"$76,888","$10,330 /yr
View models with similar depre","53,217 km (15.8k /yr)",$684 /yr,"$33,885 as of today (change)","$31,997","1,498 cc","1,088 kg",Hatchback,"07-Nov-2018
(6yrs 7mths 13days COE left)",Auto,"$16,906","$16,906",96.0 kW (128 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1077688&DL=1242,Volkswagen Touran 1.4A TSI,"$36,800","$12,190 /yr
View models with similar depre","90,000 km (11.6k /yr)",$620 /yr,"$25,877 as of today (change)","$65,501","1,390 cc","1,536 kg",MPV,"27-Jun-2014
(2yrs 3mths 2days COE left)",Auto,"$22,501","$18,502",103.0 kW (138 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1077792&DL=2251,Mercedes-Benz S-Class S400L,"$158,800","$29,040 /yr
View models with similar depre","83,200 km (11.8k /yr)","$2,382 /yr","$107,570 as of today (change)","$66,751","2,996 cc","1,935 kg",Luxury Sedan,"04-Mar-2015
(2yrs 11mths 7days COE left)",Auto,"$96,954","$146,518",245.0 kW (328 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1077801&DL=1000,Toyota Camry 2.5A,"$72,000","$13,970 /yr
View models with similar depre",N.A.,"$1,792 /yr","$40,119 as of today (change)","$46,970","2,494 cc","1,475 kg",Luxury Sedan,"14-Mar-2016
(3yrs 11mths 17days COE left)",Auto,"$29,296","$33,015",133.0 kW (178 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1077564&DL=1000,Mazda CX-7 (COE till 07/2025),"$28,000","$8,460 /yr","201,000 km (17.2k /yr)","$2,143 /yr","$11,110 as of today (change)","$16,784","2,488 cc","1,596 kg",SUV,"15-Jul-2010
(3yrs 3mths 20days COE left)",Auto,"$28,404","$28,404",120.0 kW (160 bhp),5
https://www.sgcarmart.com/used_cars/info.php?ID=977087&DL=2387,Mercedes-Benz CL-Class CL550 (COE till 01/2029),"$108,000","$15,730 /yr","102,000 km (7.8k /yr)","$8,730 /yr","$21,505 as of today (change)","$31,335","5,461 cc","2,000 kg",Sports Car,"19-Feb-2009
(6yrs 10mths 7days COE left)",Auto,"$78,000","$78,000",285.0 kW (382 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1073225&DL=3283,BMW 5 Series 523i (COE till 04/2030),"$82,800","$10,210 /yr","112,000 km (10.1k /yr)","$2,155 /yr","$27,213 as of today (change)","$33,568","2,497 cc","1,650 kg",Luxury Sedan,"25-Feb-2011
(8yrs 1mth 6days COE left)",Auto,"$40,369","$40,369",150.0 kW (201 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1082206&DL=1026,Mazda 3 1.5A,"$41,800","$12,070 /yr
View models with similar depre","90,686 km (13.4k /yr)",$682 /yr,"$23,104 as of today (change)","$61,000","1,496 cc","1,321 kg",Mid-Sized Sedan,"25-Jun-2015
(3yrs 3mths  COE left)",Auto,"$14,138","$5,000",88.0 kW (118 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1078585&DL=1005,Subaru Forester 2.0i-L Sunroof,"$79,800","$11,980 /yr
View models with similar depre","51,000 km (13k /yr)","$1,208 /yr","$33,122 as of today (change)","$37,605","1,995 cc","1,591 kg",SUV,"26-Apr-2018
(6yrs 1mth 1day COE left)",Auto,"$13,612","$13,612",110.0 kW (147 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1075380&DL=2217,Mazda RX-8 1.3A (COE till 01/2029),"$69,800","$10,170 /yr",N.A.,$744 /yr,"$17,876 as of today (change)","$26,047","1,308 cc","1,360 kg",Sports Car,"12-Jun-2009
(6yrs 10mths 7days COE left)",Auto,"$31,017","$31,017",158.0 kW (211 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1077323&DL=1000,Ferrari F8 Spider,"$1,588,000","$126,990 /yr
View models with similar depre",500 km,"$3,796 /yr","$576,636 as of today (change)","$86,102","3,902 cc",N.A.,Sports Car,"24-Feb-2022
(9yrs 10mths 30days COE left)",Auto,"$379,386","$654,895",530.0 kW  (710 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1077887&DL=3585,Audi A4 1.8A TFSI MU,"$39,500","$14,650 /yr
View models with similar depre",N.A.,$976 /yr,"$28,288 as of today (change)","$77,501","1,798 cc","1,545 kg",Luxury Sedan,"31-Dec-2013
(1yr 9mths 6days COE left)",Auto,"$32,237","$27,132",125.0 kW (167 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=972116&DL=1177,Toyota Alphard 3.5A S,"$71,000","$31,560 /yr
View models with similar depre","108,000 km (12.3k /yr)","$3,100 /yr","$45,136 as of today (change)","$83,001","3,456 cc","1,980 kg",MPV,"21-Jun-2013
(1yr 2mths 27days COE left)",Auto,"$50,916","$63,649",206.0 kW (276 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1067937&DL=4149,Daihatsu Copen (COE till 03/2027),"$55,000","$10,950 /yr","120,000 km (8k /yr)",$489 /yr,"$24,823 as of today (change)","$49,429",659 cc,840 kg,Sports Car,"27-Apr-2007
(5yrs 7days COE left)",Auto,"$15,264","$16,791",47.0 kW (63 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1074752&DL=4153,Honda Freed 1.5A G,"$118,800","$12,040 /yr
View models with similar depre","26,100 km (23.1k /yr)",$682 /yr,"$55,260 as of today (change)","$42,000","1,496 cc","1,360 kg",MPV,"05-Feb-2021
(8yrs 10mths 11days COE left)",Auto,"$22,847","$23,986",95.0 kW (127 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1076886&DL=2171,Volkswagen Scirocco 1.4A TSI (COE till 08/2025),"$40,800","$11,860 /yr",N.A.,$682 /yr,"$11,077 as of today (change)","$16,095","1,390 cc","1,285 kg",Sports Car,"20-Apr-2011
(3yrs 5mths 7days COE left)",Auto,"$25,360","$25,360",118.0 kW (158 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1082338&DL=3597,Honda Shuttle 1.5A G Honda Sensing,"$95,888","$10,620 /yr
View models with similar depre","15,506 km (12.7k /yr)",$682 /yr,"$39,694 as of today (change)","$40,714","1,496 cc","1,130 kg",Stationwagon,"04-Jan-2021
(8yrs 9mths 10days COE left)",Auto,"$20,163","$5,229",95.0 kW (127 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1062515&DL=3324,Porsche Macan 2.0A PDK,"$220,888","$30,020 /yr
View models with similar depre","66,000 km (16k /yr)","$1,194 /yr","$89,626 as of today (change)","$39,903","1,984 cc","1,845 kg",SUV,"12-Feb-2018
(5yrs 10mths 18days COE left)",Auto,"$64,538","$88,169",185.0 kW (248 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1082089&DL=1000,Peugeot 5008 1.6A Puretech EAT8 Allure,"$120,800","$14,000 /yr
View models with similar depre","38,298 km (13.9k /yr)",$742 /yr,"$60,086 as of today (change)","$43,102","1,598 cc","1,430 kg",SUV,"24-Jun-2019
(7yrs 2mths 30days COE left)",Auto,"$33,158","$38,422",133.0 kW (178 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1082379&DL=2051,BMW M Series M4 Coupe Competition Package,"$458,000","$41,040 /yr
View models with similar depre","3,900 km","$2,378 /yr","$173,720 as of today (change)","$60,001","2,993 cc","1,725 kg",Sports Car,"18-Jun-2021
(9yrs 2mths 24days COE left)",Auto,"$103,177","$157,719",375.0 kW (502 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1070727&DL=3701,Hyundai Elantra 1.6A GLS S,"$67,800","$10,450 /yr
View models with similar depre","49,000 km (12k /yr)",$738 /yr,"$32,413 as of today (change)","$40,000","1,591 cc","1,345 kg",Mid-Sized Sedan,"27-Feb-2018
(5yrs 11mths 2days COE left)",Auto,"$11,583","$11,583",93.8 kW (125 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1064230&DL=3803,Toyota Harrier 2.0A Luxury,"$167,000","$16,490 /yr
View models with similar depre","12,600 km (10.9k /yr)","$1,198 /yr","$75,321 as of today (change)","$49,300","1,987 cc","1,580 kg",SUV,"25-Jan-2021
(8yrs 10mths  COE left)",Auto,"$35,925","$42,295",127.0 kW (170 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1072767&DL=2975,McLaren 12C (New 10-yr COE),"$460,888","$46,050 /yr","42,000 km (4.2k /yr)","$3,634 /yr",N.A.,N.A.,"3,798 cc","1,514 kg",Sports Car,"03-Apr-2012
(10yrs  COE left)",Auto,"$268,579","$268,579",441.0 kW (591 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=990483&DL=1177,Rolls-Royce Phantom (COE till 08/2030),"$559,000","$66,180 /yr","30,984 km (2.8k /yr)","$9,075 /yr","$27,792 as of today (change)","$32,914","6,749 cc","2,485 kg",Luxury Sedan,"28-Mar-2011
(8yrs 5mths 7days COE left)",Auto,"$483,960","$483,960",338.0 kW (453 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1079190&DL=1137,Volkswagen Scirocco 1.4A TSI (COE till 03/2031),"$69,800","$7,730 /yr","130,000 km (11.9k /yr)",$682 /yr,"$37,359 as of today (change)","$41,397","1,390 cc","1,285 kg",Sports Car,"21-Apr-2011
(9yrs 7days COE left)",Auto,"$25,223","$25,223",118.0 kW (158 bhp),5
https://www.sgcarmart.com/used_cars/info.php?ID=1082184&DL=2006,Audi A6 2.0A TFSI MU,"$75,800","$18,200 /yr
View models with similar depre",N.A.,"$1,194 /yr","$49,101 as of today (change)","$71,889","1,984 cc","1,565 kg",Luxury Sedan,"25-Mar-2015
(3yrs  COE left)",Auto,"$39,521","$42,330",132.0 kW (177 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1045787&DL=2416,Mercedes-Benz C-Class C180 Coupe (COE till 10/2031),"$121,500","$12,640 /yr","124,000 km (13.1k /yr)",$740 /yr,"$44,674 as of today (change)","$46,482","1,595 cc","1,505 kg",Sports Car,"01-Oct-2012
(9yrs 7mths 7days COE left)",Auto,"$32,915","$32,915",115.0 kW (154 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1039051&DL=2421,MINI One 1.2A 3DR,"$40,000","$15,280 /yr
View models with similar depre","77,265 km (10.1k /yr)",$508 /yr,"$19,776 as of today (change)","$64,600","1,198 cc","1,120 kg",Hatchback,"08-Aug-2014
(2yrs 4mths 14days COE left)",Auto,"$21,704","$7,386",75.0 kW (100 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1075008&DL=3122,Ford Fiesta 1.0A Ecoboost Titanium,"$45,888","$12,820 /yr
View models with similar depre",N.A.,$392 /yr,"$23,755 as of today (change)","$58,700",998 cc,"1,178 kg",Hatchback,"21-Jul-2015
(3yrs 3mths 26days COE left)",Auto,"$16,509","$6,509",74.0 kW (99 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1029040&DL=1360,Kia Sportage 2.0A,"$69,800","$12,250 /yr
View models with similar depre","50,374 km (9.4k /yr)","$1,212 /yr","$43,586 as of today (change)","$55,201","1,999 cc","1,500 kg",SUV,"17-Nov-2016
(4yrs 7mths 23days COE left)",Auto,"$24,009","$25,613",114.0 kW (152 bhp),1
