CarID,CarName,CarAge,Price,Depreciation,Mileage,Road Tax,Dereg Value,COE,Engine Cap,Curb Weight,Type of Vehicle,Reg Date,COE Expiry Date,COE Duration,Transmission,OMV,ARF,Power,No of Owners
1069997,BMW X1 sDrive18i xLine,55,175888,15420,33,684,99890,83889,1499,1435,SUV,2022-01-28,2023-09-11,536,Auto,39886,47841,100.0,1
1077142,Mitsubishi Outlander 2.0A,195,139900,13450,20998,1210,75154,59501,1998,1480,SUV,2021-09-10,2023-09-11,536,Auto,23633,25087,110.0,1
1082442,Honda Vezel 1.5A X,1219,75800,10500,29091,182,16171,11199,1496,1190,SUV,2018-11-21,2028-11-20,2433,Auto,21148,11608,96.0,1
1078155,Mercedes-Benz A-Class A180 SE,1417,96800,14930,63090,740,30612,38801,1595,1395,Hatchback,2018-05-07,2028-11-20,2433,Auto,20576,10807,90.0,1
1075428,Toyota Corolla Altis 1.6A Elegance,1847,67800,11690,75666,742,38759,50101,1598,1215,Mid-Sized Sedan,2017-03-03,2028-11-20,2433,Auto,19995,19995,90.0,2
1082431,Renault Megane GT 1.6A,1263,104800,13940,56000,766,40809,31307,1618,1392,Hatchback,2018-10-08,2028-11-20,2433,Auto,25065,27091,151.0,3
1073307,Toyota Wish 1.8A X,4626,58000,8450,149234,1266,21505,31335,1797,1340,MPV,2009-07-24,2029-01-31,2505,Auto,22378,21535,106.0,4
1077727,Subaru WRX STI 2.5M,2568,99000,28040,45000,1750,38683,67901,2457,1516,Sports Car,2015-03-13,2029-01-31,2505,Manual,28188,31464,221.0,3
1074488,Honda Vezel 1.5A X,1003,88800,11370,36300,682,29042,26999,1496,1190,SUV,2019-06-25,2029-01-31,2505,Auto,21854,12596,96.0,1
1076459,Toyota Harrier 2.0A Elegance Panoramic,1848,91888,15650,87888,1196,45442,50621,1986,1610,SUV,2017-03-02,2029-01-31,2505,Auto,30139,29195,111.0,2
1081669,Honda Vezel 1.5A X,2317,49800,12280,80490,682,26784,55889,1496,1190,SUV,2015-11-19,2029-01-31,2505,Auto,19758,9758,96.0,2
1077196,Toyota Sienta 1.5A G Toyota Safety Sense,1953,62800,11940,83837,682,35864,55200,1496,1320,MPV,2016-11-17,2029-01-31,2505,Auto,23249,14549,80.0,1
1044464,Lexus IS Turbo IS200t Executive,1652,111999,16420,75000,1210,60504,50000,1998,1620,Luxury Sedan,2017-09-14,2029-01-31,2505,Auto,37274,44184,180.0,2
1052308,Mercedes-Benz GLC-Class GLC200,1344,150888,19890,45000,1202,61363,37605,1991,1705,SUV,2018-07-19,2029-01-31,2505,Auto,41509,50113,135.0,2
1028496,Honda Airwave 1.5A M,4847,51800,7700,157000,955,18559,27571,1496,1160,Stationwagon,2008-12-15,2028-12-14,2457,Auto,14075,14075,81.0,5
1077909,Volkswagen Scirocco 1.4A TSI,4209,38000,11040,141000,744,11077,16095,1390,1285,Sports Car,2010-09-14,2025-08-31,1256,Auto,24018,24018,118.0,4
1047565,Toyota Sienta 1.5A Standard,479,95988,10050,10000,682,45785,37690,1496,1325,MPV,2020-11-30,2025-08-31,1256,Auto,17375,17375,79.0,1
1075507,Honda CR-V 2.4A Sunroof,4826,18998,10650,146881,2279,5589,15668,2354,1480,SUV,2009-01-05,2025-08-31,1256,Auto,29486,29486,125.0,3
1079845,Volkswagen Golf 1.4A TSI,1682,78800,13640,77500,624,33082,46778,1395,1249,Hatchback,2017-08-15,2025-08-31,1256,Auto,20331,10464,92.0,2
1043230,Mercedes-Benz A-Class A250 AMG Line Sport,1924,104800,18720,65000,1202,50096,57903,1991,1455,Hatchback,2016-12-16,2025-08-31,1256,Auto,28877,32428,160.0,2
990992,Mercedes-Benz GLB-Class GLB200 AMG Line Premium 7-Seater,358,220800,21970,1120,586,69631,49500,1332,1555,SUV,2021-03-31,2025-08-31,1256,Auto,37876,45027,120.0,1
1081335,Audi A4 2.0A TFSI Quattro S-tronic S-Line,4257,140000,16770,152000,1433,28022,33568,1984,1565,Luxury Sedan,2010-07-28,2025-08-31,1256,Auto,42704,42704,155.0,5
1035422,BMW 3 Series 335i Convertible,4033,115800,12950,97000,2598,40753,45586,2979,1825,Sports Car,2011-03-09,2031-02-28,3263,Auto,69997,69997,225.0,2
1071396,Volkswagen Beetle 1.2A TSI Sunroof,2327,66800,15790,32000,508,33141,57301,1197,1222,Hatchback,2015-11-09,2031-02-28,3263,Auto,18984,18984,77.0,1
1074649,Mercedes-Benz E-Class E200 AMG Edition E Sunroof,2186,106800,18350,109000,1202,65502,47604,1991,1655,Luxury Sedan,2016-03-29,2031-02-28,3263,Auto,52377,66279,135.0,1
1074803,Volkswagen Beetle 1.2A TSI Sunroof,1336,97800,13860,64000,508,35546,32699,1197,1340,Hatchback,2018-07-27,2031-02-28,3263,Auto,19730,19730,77.0,1
1025144,Mercedes-Benz CLA-Class CLA45 S AMG 4MATIC+ Plus,412,303800,28800,6460,1202,116782,50100,1991,1695,Sports Car,2021-02-05,2031-02-28,3263,Auto,69128,96431,310.0,1
1034737,Suzuki SX4 HB 1.6A,4942,46800,7260,110455,1030,22036,34197,1586,1220,Hatchback,2008-09-11,2028-08-31,2352,Auto,13046,9384,75.0,3
1021758,Skoda Octavia 2.0A TSI RS,479,150000,15570,24000,1194,54084,41503,1984,1577,Mid-Sized Sedan,2020-11-30,2028-08-31,2352,Auto,26681,29354,180.0,1
1078994,Mercedes-Benz SLK-Class SLK200K,2802,100000,24690,89000,974,66171,65301,1796,1470,Sports Car,2014-07-22,2028-08-31,2352,Auto,62768,84983,135.0,3
1043892,Hyundai Avante 1.6A GLS S,877,84800,10160,35000,738,35445,31783,1591,1345,Mid-Sized Sedan,2019-10-29,2028-08-31,2352,Auto,15041,15041,93.8,1
1077972,Mazda 6 2.0A,2367,52700,12310,91000,1210,33606,61001,1998,1454,Luxury Sedan,2015-09-30,2028-08-31,2352,Auto,18727,18727,121.0,2
1081535,Toyota Corolla Altis 1.6A,4756,18800,9500,187083,965,5049,12763,1598,1195,Mid-Sized Sedan,2009-03-16,2028-08-31,2352,Auto,16990,16990,80.0,3
1073456,BMW 5 Series 535i Sunroof,4263,118800,14260,164000,2834,27967,33568,2979,1700,Luxury Sedan,2010-07-22,2030-07-21,3041,Auto,61142,61142,225.0,6
1071807,Hyundai Santa Fe 2.4A GLS Sunroof,2224,71800,14080,86883,1634,40097,46970,2359,1891,SUV,2016-02-20,2030-07-21,3041,Auto,29583,33417,138.0,2
1052725,McLaren 600LT,629,899000,89460,3000,3636,260265,32500,3799,1356,Sports Car,2020-07-03,2030-07-02,3022,Auto,191197,316155,441.0,1
1035169,Honda Fit 1.3A,314,100088,10670,3040,578,47636,48002,1317,1070,Hatchback,2021-05-14,2030-07-02,3022,Auto,17879,5000,72.0,1
1073895,BMW 1 Series 116i Sportline,34,143900,12770,38,684,83430,57898,1499,1340,Hatchback,2022-02-18,2030-07-02,3022,Auto,30529,34741,80.0,1
1081943,Mercedes-Benz C-Class C180 Avantgarde,2493,80600,20420,88300,740,45148,77600,1595,1425,Luxury Sedan,2015-05-27,2030-07-02,3022,Auto,35392,31549,115.0,1
1076507,Toyota Corolla Altis 1.6A Elegance,2689,41800,13160,107702,742,25340,63880,1598,1205,Mid-Sized Sedan,2014-11-12,2030-07-02,3022,Auto,19144,14144,90.0,1
1063389,Subaru Outback 2.5i-S Sunroof,1842,79800,13670,61666,1798,41984,50621,2498,1684,SUV,2017-03-08,2030-07-02,3022,Auto,22954,24136,129.0,2
1044438,Suzuki Swift 1.3A,4634,72600,10220,138000,759,18602,26175,1328,1040,Hatchback,2009-07-16,2030-07-02,3022,Auto,11871,11871,67.0,3
1074191,Audi TT Coupe 2.0A TFSI Quattro,2583,115800,29480,90000,1194,56110,70890,1984,1410,Sports Car,2015-02-26,2025-02-25,1069,Auto,51063,58914,169.0,3
1070816,Toyota Vellfire 2.4A Z Moonroof,2572,76800,18950,93800,1638,44631,66751,2362,1920,MPV,2015-03-09,2025-03-08,1080,Auto,35333,41467,125.0,3
1078141,Toyota Vios 1.5A E,1492,66800,10130,98000,682,34769,41400,1496,1085,Mid-Sized Sedan,2018-02-21,2025-03-08,1080,Auto,13707,13707,79.0,1
1082216,Mercedes-Benz E-Class E200 Avantgarde,483,223800,21810,23220,1202,85642,39000,1991,1640,Luxury Sedan,2020-11-26,2025-03-08,1080,Auto,53920,69056,145.0,1
1077555,Mercedes-Benz C-Class C180 Avantgarde,889,159800,18290,32000,740,59267,36001,1595,1490,Luxury Sedan,2019-10-17,2029-10-16,2763,Auto,36204,42686,115.0,1
1074819,Rolls-Royce Ghost,3247,598000,390200,11000,8004,193047,94890,6592,2360,Luxury Sedan,2013-05-03,2029-10-16,2763,Auto,332219,332219,420.0,2
1081334,Volkswagen Passat 1.4A TSI,2638,46800,12920,78000,620,31408,65889,1390,1463,Luxury Sedan,2015-01-02,2029-10-16,2763,Auto,24885,21839,90.0,1
1071863,Honda Fit 1.3A G,4139,30800,8740,128239,708,11676,16570,1339,1010,Hatchback,2010-11-23,2025-09-30,1286,Auto,13349,13349,73.0,6
1082792,Kia Cerato 1.6A EX,485,93800,9980,19000,738,43490,37690,1591,1287,Mid-Sized Sedan,2020-11-24,2025-09-30,1286,Auto,14397,14397,93.8,1
1073358,BMW M Series M135i 5DR,1942,126888,22720,93888,2362,54556,55201,2979,1450,Sports Car,2016-11-28,2025-09-30,1286,Auto,35016,41023,240.0,2
1079243,Mercedes-Benz GLA-Class GLA180,1343,120800,16660,67000,740,43825,32699,1595,1480,SUV,2018-07-20,2025-09-30,1286,Auto,27752,30853,90.0,2
1076681,Hyundai Elantra 1.6A GLS S,1311,71800,10220,50000,738,31035,33798,1591,1345,Mid-Sized Sedan,2018-08-21,2025-09-30,1286,Auto,12477,12477,93.8,1
1082180,Mitsubishi Lancer 1.5A GLX,4654,21800,9660,100000,889,6736,14920,1499,1313,Mid-Sized Sedan,2009-06-26,2024-06-25,824,Auto,16600,16600,80.0,2
1073907,Audi A3 Sedan 1.4A TFSI S-tronic Ambiente,2676,44900,13750,99100,624,27902,67889,1395,1310,Luxury Sedan,2014-11-25,2024-11-24,976,Auto,28034,16248,90.0,2
1056613,Volvo XC60 T5 R-Design Sunroof,2348,85800,17640,129000,1176,51787,62101,1969,1781,SUV,2015-10-19,2024-11-24,976,Auto,38242,45539,180.0,2
1046468,Volkswagen Jetta GP 1.4A TSI,2285,49800,10710,103080,620,33929,56989,1390,1417,Mid-Sized Sedan,2015-12-21,2024-11-24,976,Auto,19362,19362,90.0,2
1082544,Hyundai Avante 1.6A GLS,945,64800,7890,28000,238,21107,15725,1591,1345,Mid-Sized Sedan,2019-08-22,2024-11-24,976,Auto,12593,12593,93.8,1
1082691,Porsche Macan S 3.0A PDK Panoramic Roof,2814,142800,37410,57220,2382,85505,75010,2997,1940,SUV,2014-07-10,2024-11-24,976,Auto,78781,113806,250.0,2
1082684,BMW 2 Series 216i Active Tourer,1092,104888,12580,52900,684,43711,26659,1499,1380,Hatchback,2019-03-28,2029-03-27,2560,Auto,29536,33351,80.0,2
1081235,Audi A3 Sedan 1.4A TFSI S-tronic Ambiente,2719,42588,13710,75419,624,25379,63880,1395,1310,Luxury Sedan,2014-10-13,2029-03-27,2560,Auto,27202,15083,92.0,2
1073759,Mitsubishi Space Star 1.2A,1528,51800,8480,51000,506,27956,41617,1193,940,Hatchback,2018-01-16,2028-01-15,2123,Auto,14363,5000,59.0,2
1081614,Nissan Qashqai 1.2A DIG-T Premium,1758,69800,12150,57000,508,34298,46489,1197,1285,Mid-Sized Sedan,2017-05-31,2028-01-15,2123,Auto,18583,13583,85.0,1
1051873,BMW 7 Series 730Li Pure Excellence,391,333888,29890,8000,1210,145104,50100,1998,1765,Luxury Sedan,2021-02-26,2028-01-15,2123,Auto,89894,133810,195.0,1
1061987,Honda Shuttle 1.5A G Honda Sensing,518,90800,9780,7000,682,42377,37334,1496,1130,Stationwagon,2020-10-22,2028-01-15,2123,Auto,22696,13775,95.0,1
1042157,Kia Carens 2.0A GDI,2255,54800,11480,77604,1212,35136,54920,1999,1544,MPV,2016-01-20,2028-01-15,2123,Auto,21226,21717,122.0,1
1073126,Nissan Qashqai 1.2A DIG-T,2260,51500,11740,108700,508,25908,45002,1197,1285,Mid-Sized Sedan,2016-01-15,2028-01-15,2123,Auto,18454,13454,85.0,4
1077185,BMW 3 Series 320i M-Sport,55,232988,20570,20,1210,109869,83889,1998,1495,Luxury Sedan,2022-01-28,2028-01-15,2123,Auto,48980,60572,135.0,1
1080559,Honda Accord Euro R 2.0M,5053,85888,13930,270000,1694,23874,38712,1998,1390,Sports Car,2008-05-23,2028-01-15,2123,Manual,24254,24254,162.0,6
1079045,Perodua Kenari 1.0A EZ,4910,39800,6070,161000,546,19863,30284,989,875,Hatchback,2008-10-13,2028-01-15,2123,Auto,5672,2483,40.5,2
1075136,Kia Cerato K3 1.6A,1757,57800,9980,49000,738,35523,51106,1591,1295,Mid-Sized Sedan,2017-06-01,2027-05-31,1894,Auto,12005,12005,95.3,2
1081336,Toyota Picnic 2.0A,5041,11800,9950,140000,1694,4592,19356,1998,1540,MPV,2008-06-04,2023-05-31,433,Auto,24659,24659,110.0,2
1033458,Toyota Vellfire 2.5A Z,412,204800,19890,19000,1792,83907,46790,2493,1970,MPV,2021-02-05,2023-05-31,433,Auto,46081,56514,134.0,1
1011515,Toyota Yaris Cross 1.5A G,265,121988,12620,88,680,52286,48510,1490,1120,SUV,2021-07-02,2023-05-31,433,Auto,23366,9713,88.0,1
1052064,Audi A4 Avant 2.0A TFSI MU,2276,86800,16200,94000,1194,56064,60003,1984,1615,Stationwagon,2015-12-30,2023-05-31,433,Auto,42480,51472,165.0,2
1079777,Honda Freed 1.5A G 7-Seater,4777,58800,8490,160000,955,17812,25727,1496,1280,MPV,2009-02-23,2029-02-22,2527,Auto,16827,16827,87.0,5
1072168,Mercedes-Benz E-Class E250 CGI Cabriolet Avantgarde,4255,106888,12800,159000,1169,28041,33568,1796,1695,Luxury Sedan,2010-07-30,2029-02-22,2527,Auto,59999,59999,150.0,3
1069933,Suzuki Jimny Sierra 1.5A JC,252,141670,14620,6000,662,50174,45001,1460,1090,SUV,2021-07-15,2031-07-14,3399,Auto,24302,11023,75.0,1
1081881,MINI Cooper S Cabriolet 1.6A,4558,75800,10670,95000,965,18602,26175,1598,1255,Sports Car,2009-09-30,2029-04-30,2594,Auto,38083,38083,128.0,6
1082541,Honda Fit 1.3A G F-Package,944,74800,9670,42384,578,28274,31917,1317,1030,Hatchback,2019-08-23,2029-04-30,2594,Auto,16126,6126,73.0,1
1072057,BMW M Series M4 Convertible,2480,189000,42080,35500,2362,94124,75000,2979,1790,Sports Car,2015-06-09,2029-04-30,2594,Auto,75420,107756,317.0,4
1079347,Mitsubishi Eclipse Cross 1.5A,1274,93800,12670,60500,684,37686,32001,1499,1490,SUV,2018-09-27,2029-04-30,2594,Auto,21750,22450,120.0,1
1073284,Lexus ES250 Executive Sunroof,1073,152600,18200,60000,1784,63827,41000,2487,1620,Luxury Sedan,2019-04-16,2029-04-30,2594,Auto,39999,47999,152.0,3
1079008,Honda Shuttle 1.5A G LED,1751,62800,11320,69000,682,30024,46489,1496,1130,Stationwagon,2017-06-07,2029-04-30,2594,Auto,17765,7765,97.0,1
1082869,Nissan Sylphy 1.6A Premium Signature Series,1272,72800,9910,55085,742,30572,28000,1598,1205,Mid-Sized Sedan,2018-09-29,2029-04-30,2594,Auto,16419,16419,85.0,1
1065739,Nissan Cefiro 2.3A,5784,29888,7180,168000,2433,19176,46048,2349,1495,Luxury Sedan,2006-05-23,2026-05-22,1520,Auto,26058,28664,127.0,3
1037606,Mercedes-Benz C-Class C63 Coupe AMG Black Series,3443,299000,35410,81935,7404,27792,32914,6208,1730,Sports Car,2012-10-19,2030-08-31,3082,Auto,146252,146252,380.0,2
1066976,MINI John Cooper Works 2.0A Sunroof,1613,134800,20700,85760,1210,56620,49996,1998,1220,Sports Car,2017-10-23,2030-08-31,3082,Auto,36623,38273,170.0,2
931469,Porsche 911 Turbo S Coupe 3.8A PDK,1700,739000,98050,14900,3638,348626,50101,3800,1680,Sports Car,2017-07-28,2030-08-31,3082,Auto,254012,429222,412.0,3
1062510,Audi S3 Sportback 2.0A TFSI Quattro,4283,104888,12670,145000,1433,27783,33568,1984,1515,Sports Car,2010-07-02,2030-07-01,3021,Auto,42131,42131,188.0,5
1043048,Nissan X-Trail 2.0A Premium 7-Seater Sunroof,2192,65800,13520,49000,1210,30717,38610,1997,1626,SUV,2016-03-23,2030-07-01,3021,Auto,22509,23513,106.0,2
1071400,Bentley Continental GT 4.0A V8 S,2422,398000,72200,25800,3940,221582,60789,3993,2295,Sports Car,2015-08-06,2025-08-05,1230,Auto,187433,309380,388.0,3
1060158,MINI One 1.2A 3DR,2460,52000,15140,127978,508,23171,61000,1198,1120,Hatchback,2015-06-29,2025-08-05,1230,Auto,19832,5000,75.0,2
1064312,SEAT Arona 1.0A EcoTSI Style,609,73800,8330,12000,70,20277,16520,999,1210,SUV,2020-07-23,2025-08-05,1230,Auto,18678,8678,85.0,1
1078194,Mercedes-Benz CLA-Class CLA250 Coupe AMG Line Premium Plus,380,208944,20610,6794,1202,77546,46002,1991,1490,Sports Car,2021-03-09,2025-08-05,1230,Auto,40305,48427,165.0,1
1082094,Land Rover Range Rover Evoque 2.0A 5DR Sunroof,3744,138888,14330,98000,1333,64350,66387,1999,1720,SUV,2011-12-23,2031-11-30,3538,Auto,62105,62105,177.0,2
1078845,Honda Vezel 1.5A X,1553,71800,11410,68000,682,31310,38200,1496,1190,SUV,2017-12-22,2031-11-30,3538,Auto,21764,12470,96.0,1
1054028,MINI One 1.2A,2764,39800,14690,66000,508,20534,64600,1198,1120,Hatchback,2014-08-29,2031-11-30,3538,Auto,22163,8029,75.0,2
1069805,BMW 4 Series 428i Convertible M-Sport,2470,115000,24260,71000,1210,70470,74501,1997,1700,Sports Car,2015-06-19,2031-11-30,3538,Auto,58803,72846,180.0,5
1075027,Mercedes-Benz S-Class S400L,2232,188800,29700,35000,2382,116611,54920,2996,1935,Luxury Sedan,2016-02-12,2026-02-11,1420,Auto,96961,146530,245.0,3
1077535,Mercedes-Benz C-Class C200 CGI Estate Avantgarde,2408,98800,21780,87063,1202,56318,71509,1991,1525,Stationwagon,2015-08-20,2026-02-11,1420,Auto,40820,49148,135.0,2
1080188,Audi Q3 Sportback 1.4A TFSI S-tronic,101,196800,18510,5400,624,103392,80401,1395,1545,SUV,2021-12-13,2026-02-11,1420,Auto,29708,33592,110.0,1
1079179,Porsche Cayenne 3.0A Tip,647,408999,41120,7000,2380,129823,32500,2995,1985,SUV,2020-06-15,2030-06-14,3004,Auto,94008,141215,250.0,1
1067844,Porsche Cayenne 3.6A Tip,3908,159000,17090,90200,3654,53922,57955,3598,2105,SUV,2011-07-12,2031-07-11,3396,Auto,90060,90060,220.0,2
1070998,Maserati Quattroporte GranLusso 3.0A,1518,288000,34350,55000,2362,155790,44000,2979,1900,Luxury Sedan,2018-01-26,2028-01-25,2133,Auto,112501,174502,257.0,1
1075410,Subaru Exiga 2.0A,4634,75800,10540,183800,1568,28453,39563,1994,1520,MPV,2009-07-16,2029-05-31,2625,Auto,25968,25968,109.0,3
1081656,Volkswagen Jetta 1.4A TSI,2669,36800,11960,56000,620,23775,67889,1390,1417,Mid-Sized Sedan,2014-12-02,2029-05-31,2625,Auto,19153,9153,90.0,1
1061698,Honda Jazz 1.5A RS,2187,52800,11760,86000,684,25931,45000,1498,1046,Hatchback,2016-03-28,2029-05-31,2625,Auto,16259,11259,96.0,2
1078546,Hyundai Elantra 1.6A GLS S,1566,65888,10490,77123,738,35714,46791,1591,1345,Mid-Sized Sedan,2017-12-09,2029-05-31,2625,Auto,11981,11981,93.8,2
1074530,Nissan Note 1.2A,1317,95800,14580,30000,508,19743,25000,1198,1048,Hatchback,2018-08-15,2029-05-31,2625,Auto,13305,5000,58.0,1
1031146,Honda Stream 1.8A X,4908,55800,8550,118000,1369,21782,33377,1799,1350,MPV,2008-10-15,2028-09-30,2382,Auto,17446,14859,103.0,2
1082243,Mazda 6 2.0A,1213,92800,12480,65000,1210,34989,32552,1998,1515,Luxury Sedan,2018-11-27,2028-11-26,2439,Auto,18815,18815,121.0,1
1058237,Mercedes-Benz C-Class C180K,4598,69800,9420,151297,965,21743,29328,1597,1500,Luxury Sedan,2009-08-21,2029-08-20,2706,Auto,37022,37022,115.0,4
1082911,BMW 2 Series 218i Gran Coupe M-Sport,370,163800,15860,20000,684,71031,49489,1499,1375,Luxury Sedan,2021-03-19,2031-03-18,3281,Auto,36053,42475,100.0,1
1076499,BMW M Series M235i Gran Coupe xDrive,128,263888,23870,1125,1210,127564,85000,1998,1570,Sports Car,2021-11-16,2031-11-15,3523,Auto,52766,66979,225.0,1
1081315,Mercedes-Benz S-Class S500L,2904,168888,32710,37000,4988,138404,79000,4663,2015,Luxury Sedan,2014-04-11,2031-11-15,3523,Auto,128717,203691,335.0,2
1081972,Volkswagen Polo 1.0A TSI Comfortline,238,109777,10790,8700,392,58099,47821,999,1190,Hatchback,2021-07-29,2031-11-15,3523,Auto,17844,17844,85.0,1
1055866,Infiniti Q50 2.0A T Premium,1910,104800,18040,85800,1202,50307,50389,1991,1644,Luxury Sedan,2016-12-30,2031-11-15,3523,Auto,32532,37545,155.0,1
1054103,BMW 3 Series 320i Sport,1792,108800,17390,101000,1210,57833,54501,1998,1450,Luxury Sedan,2017-04-27,2031-11-15,3523,Auto,38197,40476,135.0,2
1066966,Volkswagen Golf 1.4A TSI,2401,47888,12630,103400,624,25660,57498,1395,1249,Hatchback,2015-08-27,2031-11-15,3523,Auto,19158,9158,90.0,2
1065706,SEAT Toledo 1.4A TSI DSG Style,925,63800,7900,17000,124,18214,14783,1395,1227,Mid-Sized Sedan,2019-09-11,2029-09-10,2727,Auto,19559,9559,92.0,1
1076342,Mercedes-Benz CLA-Class CLA200 AMG Line Premium Plus,759,175000,18800,19000,586,65033,32889,1332,1420,Luxury Sedan,2020-02-24,2030-02-23,2893,Auto,42824,51954,120.0,1
1074363,Volkswagen Beetle Cabriolet 1.2A TSI,1456,115888,17170,40889,508,41767,38000,1197,1421,Sports Car,2018-03-29,2030-02-23,2893,Auto,23718,25206,77.0,2
1078350,Honda HR-V 1.5A DX,773,94888,10740,35532,682,42903,35010,1496,1191,SUV,2020-02-10,2030-02-23,2893,Auto,20275,20385,96.0,1
1079415,Subaru Forester 2.0i-L Sunroof,1758,112800,20320,42500,1208,38614,53001,1995,1591,SUV,2017-05-31,2030-02-23,2893,Auto,14835,14835,110.0,1
1062621,Subaru Legacy 2.5i-S Sunroof,1919,64800,11290,88600,1798,37644,46229,2498,1604,Luxury Sedan,2016-12-21,2030-02-23,2893,Auto,21742,22439,129.0,1
1079457,Toyota Corolla Altis 1.6A Elegance,1022,94800,11680,44208,742,36936,29159,1598,1230,Mid-Sized Sedan,2019-06-06,2030-02-23,2893,Auto,20881,21234,96.0,1
1076035,Nissan Sylphy 1.6A Premium,1302,69800,9570,92000,742,34075,33798,1598,1205,Mid-Sized Sedan,2018-08-30,2028-08-29,2350,Auto,16419,16419,85.0,1
1053390,Volkswagen Scirocco 2.0A TSI,4669,68000,9560,133000,1552,25166,35411,1984,1318,Sports Car,2009-06-11,2029-04-30,2594,Auto,30384,30384,147.0,4
1066905,Porsche Cayenne GTS 4.8A Tip,4406,142800,19860,47000,6252,28453,39563,4806,2320,SUV,2010-03-01,2029-05-31,2625,Auto,120031,120031,298.0,1
1020626,Mitsubishi Lancer EX 1.5A Sports,4250,30868,9170,103000,821,10830,16095,1499,1313,Mid-Sized Sedan,2010-08-04,2025-08-03,1228,Auto,18604,18604,80.0,3
1082528,Volkswagen Polo GP 1.2A TSI Sunroof,1942,53800,10710,45000,508,29002,50951,1197,1139,Hatchback,2016-11-28,2025-08-03,1228,Auto,17351,7351,66.0,1
1065201,Nissan Sylphy 1.6A Premium,239,103800,10190,6800,742,54822,45001,1598,1205,Mid-Sized Sedan,2021-07-28,2025-08-03,1228,Auto,17007,17007,85.0,1
1075648,Audi A4 2.0A TFSI S-tronic,1303,126000,16560,43000,1194,51233,34381,1984,1480,Luxury Sedan,2018-08-29,2025-08-03,1228,Auto,33435,38809,140.0,1
1069500,MINI Cooper Coupe 1.6A,3745,83888,8730,100000,816,44674,46482,1598,1135,Sports Car,2011-12-22,2025-08-03,1228,Auto,24980,24980,88.0,4
1081293,BMW 2 Series 220i Convertible,2429,93800,21370,41002,1210,48327,58109,1997,1530,Sports Car,2015-07-30,2025-08-03,1228,Auto,37425,44395,135.0,2
1053490,Volkswagen Beetle Cabriolet 1.2A TSI,1031,128800,16120,21000,508,40490,29159,1197,1421,Sports Car,2019-05-28,2025-08-03,1228,Auto,24335,26069,77.0,1
1055310,Toyota Camry 2.5A,1938,73800,12170,87275,1792,48253,53001,2494,1475,Luxury Sedan,2016-12-02,2026-12-01,1713,Auto,29570,33398,133.0,2
1080748,Honda HR-V 1.5A DX,1812,66800,11780,66000,682,36065,49430,1496,1185,SUV,2017-04-07,2026-12-01,1713,Auto,19880,14880,96.0,1
1080878,Honda Vezel 1.5A X,2470,45800,12880,41000,682,25087,61000,1496,1190,SUV,2015-06-19,2026-12-01,1713,Auto,18205,8205,96.0,1
1047071,Mercedes-Benz GLC-Class GLC250 Coupe AMG Line 4MATIC Sunroof,1256,199800,25120,30000,1202,72952,31307,1991,1785,SUV,2018-10-15,2028-10-14,2396,Auto,54371,69868,155.0,2
1052441,Audi R8 5.2A FSI Quattro S-tronic,1506,508888,69280,13500,5834,184169,53711,5204,1670,Sports Car,2018-02-07,2028-10-14,2396,Auto,128596,203473,397.0,2
1041872,Toyota Vellfire 2.5A X,1077,157800,19060,18209,1792,62765,39401,2493,1940,MPV,2019-04-12,2028-10-14,2396,Auto,39017,46624,134.0,2
1065107,Subaru Forester 2.0i-L EyeSight,1072,109800,14430,15038,1208,42154,43102,1995,1591,SUV,2019-04-17,2028-10-14,2396,Auto,15583,15583,115.0,1
1029829,Volvo V40 T2,2039,62800,12060,70000,684,36876,53334,1498,1450,Hatchback,2016-08-23,2026-08-22,1612,Auto,22879,19031,90.0,2
